model_id,model_role,model_revision,canonical_family_id,template_id,domain,cue_type,benchmark_version,split_membership,family_manifest_hash,solver_certificate_hash,automated_solver_status,human_validation_status,adjudication_status,n_variants_expected,n_variants_observed,n_variants_parsed,family_parse_rate,base_variant_correct,all_variants_correct,family_correctness_rate,S_lp,S_lp_binary,answer_flip_rate,distributional_sensitivity,primary_monitor_score,monitor_layer,monitor_site,entropy_score,confidence_score,black_box_counterfactual_score,cot_classifier_score,answer_rationale_score,correctness_probe_score,causal_panel_eligible,causal_site,intervention_type,normalized_effect,raw_correct_logprob_effect,raw_S_lp_effect,sign_consistent,general_damage_metric,exclusion_flag,exclusion_reason,evidence_status,paper_eligibility,source_experiment_ids,primary_monitor_score_null_reason,monitor_layer_null_reason,monitor_site_null_reason,entropy_score_null_reason,confidence_score_null_reason,black_box_counterfactual_score_null_reason,cot_classifier_score_null_reason,answer_rationale_score_null_reason,correctness_probe_score_null_reason,causal_panel_eligible_null_reason,causal_site_null_reason,intervention_type_null_reason,normalized_effect_null_reason,general_damage_metric_null_reason
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_001,CM_B_001,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,c4e0e86f362090e76ec71ef8b544dc09e4b7aba1681aca85120c86758b6a5e03,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.0,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_002,CM_B_002,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,0361c8f743e4544b9b5ed99a909d1d9fb7fdbc58637b834f4d452df08aa522b4,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.03125,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_003,CM_B_003,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,b374693fb1c165e638972a411430d0cdac9ea6fad6ecdbd987263980ca9a2a89,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.0,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_004,CM_B_004,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,ffd009cb505e34a914ce8d6ef46e18abb33b7a0c77a60850711a14f69da18566,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.0,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_005,CM_B_005,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,e1fe2391e46a4f4a4dbea0223619dfb99c5e7cb303f25d23dc262b61cad3bdac,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.0,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_006,CM_B_006,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,cdcdefd4228b5ddfaba57d0549341a68ee1d1533cc27128c8afdd98f027a80cf,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.0,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_007,CM_B_007,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,76910c906d082e2d063295e77c03a6cddb8de1af5fa3539afbf5ace465e10229,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.0,0,0.5,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_008,CM_B_008,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,bd8095b8d24d8bd29a3dbb7ac074585712b54a541aea73ba864b9e6e368bd6c9,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.0,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_009,CM_B_009,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,551915b1a00c642fb3ecf8dd84c29bdc23da5afa121650d1181b6dd3e2c130ee,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.34375,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_010,CM_B_010,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,6f3dece309445b1b43928c1aa10f351684029c30f5e04ae220bb94b092520557,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.203125,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_STD_001,CM_B_STD_001,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,64efbdf4c82cab5e5171b69d4fc5bc5d08ad99057e07ecf44c5a0d2841dbedb6,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.234375,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_STD_002,CM_B_STD_002,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,4bc1c1412352c069a1668ad3099cbfcff3a7d79b928d549f5545caae960cefed,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.078125,0,0.5,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_STD_003,CM_B_STD_003,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,e51f1651a1edcf4fd9db0969f35a39a2a0e808a45913b52c3ffecb1786365a3d,certified,pending_stage13,not_started,4,4,4,1.0,,,,1.25,1,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_STD_004,CM_B_STD_004,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,1b466d5c471cae090ab58ad3c9b6e5ddbfbca2933d04a784cf256081cb9ee9c9,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.3125,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_STD_005,CM_B_STD_005,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,534c3e8707beb40ceb864718ececc28e9a620a1837e59d66f8a37d58fbafcb3b,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.0,0,0.8333333333333334,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_STD_006,CM_B_STD_006,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,2d89b69e960b22bb30c231633ba3de30b82699ce1314826b475faaa40e5fba2f,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.0,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_STD_007,CM_B_STD_007,thermodynamics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,2be9ca4701e9596e1506f7ca52f2af4cd469098fef37080eff7b9f4a27bebfbf,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.640625,1,0.5,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_STD_008,CM_B_STD_008,thermodynamics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,4d5fefaeb9722415cd1b826e6651d0b503e917ff43591980ded736eae8fa0879,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.1875,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_STD_009,CM_B_STD_009,thermodynamics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,1427c794b95cd52d19407880e4a424863d4635c977f60e41c98062239730c3e8,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.0625,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_STD_010,CM_B_STD_010,electrostatics_circuits,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,a15f269d7d4b240363a815b50cb897d60a7760817921060170e2904f1b2096ed,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.296875,0,0.5,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_STD_011,CM_B_STD_011,electrostatics_circuits,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,3b377e0e425e907f3021ad2e581a4286cc2be427c24f9eca885f9cc75821be2f,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.359375,0,0.8333333333333334,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_STD_012,CM_B_STD_012,electrostatics_circuits,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,7fc174a07b7cc34df746a9741dbf127ef11d6501a52ecbcc6eee8e16cdc9aac0,certified,pending_stage13,not_started,4,4,4,1.0,,,,1.046875,1,0.6666666666666666,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_STD_013,CM_B_STD_013,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,fcd3167c15d3a7e33b450fddb3879d66d62e9aa00d82d82f2ce4f3c6a54228e3,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.25,0,0.8333333333333334,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_STD_014,CM_B_STD_014,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,0e2c55855204fee192a98b96bb98ac5ef836f58c8d0816a003796b65e82d1f10,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.140625,0,1.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_STD_015,CM_B_STD_015,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,213f17aac1eda0ba8c012122770869477932725dbf233d45e7a427c33e5edbe4,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.53125,1,1.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_UM_001,CM_B_UM_001,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,76d032f4285ceee1a9675dd944e0a921a4dae207bb3741a0664fecd9fa29f16b,certified,pending_stage13,not_started,4,4,4,1.0,,,,1.421875,1,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_UM_002,CM_B_UM_002,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,800ceccfa682c234133b4736ac2bce071fd2eaccaedb9e851c0eb229d161f4f9,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.234375,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_UM_003,CM_B_UM_003,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,976abc58c90e11d0450b18e76ad8fce28e74663c1e188e636b1151a4ca6c2b09,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.21875,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_UM_004,CM_B_UM_004,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,d2fe0fa347f8193906c9e5387bf3e1206e17c9e6d63916f9cd6b24fbce1b010a,certified,pending_stage13,not_started,4,4,4,1.0,,,,1.484375,1,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_UM_005,CM_B_UM_005,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,6ddf346f32249d64b57c8cfb0d88714694b74af070ab73837aa1cf612afb2c64,certified,pending_stage13,not_started,4,4,4,1.0,,,,1.375,1,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_UM_006,CM_B_UM_006,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,e173b2aaf5718bdacbbc3a2c55a8d4052502ed84e018a3f2f37b79a8cfa5b9e9,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.0,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_UM_007,CM_B_UM_007,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,2d350fc6283785ee2563668b71327b9df6c31dd50b9a9ee121db550a1c99f1f5,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.0,0,0.6666666666666666,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_UM_008,CM_B_UM_008,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,9c22d8cb50606a2feb472ba9614d8bc252699be8e00b1d5eb7b9adadf5a09058,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.0,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_UM_009,CM_B_UM_009,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,04c3c8fb6dac470803a1826bc8aa36860eb82289f13ab256d23b40e19236f80c,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.53125,1,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_UM_010,CM_B_UM_010,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,95bef59400567817715b7f3fa15621fca5754439fd59d2f16337dfd880c1a7d2,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.0,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_UM_011,CM_B_UM_011,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,476fdd27aa2977dc72a0c377813ef7a2eb5eb7fe0fbee7d8a01a23a854916cab,certified,pending_stage13,not_started,4,4,4,1.0,,,,2.34375,1,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_UM_012,CM_B_UM_012,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,1f1a7b991da47fed9fa4ef5f6d3fb460e901f9a7a4802986f8de9d68fbb5eba2,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.0,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
llama3p1_8b_instruct,primary_dense,unresolved,CM_B_UM_013,CM_B_UM_013,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,48034897c145250943dfebefaa68800bdff2205fe871b0a49ebaddd267f53643,certified,pending_stage13,not_started,4,4,3,0.75,,,,2.515625,1,0.6666666666666666,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_llama_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
