expected_run_id,source,stage,experiment_family,model_id,configuration_identity,panel_identity,job_id_if_known,result_directory,raw_artifacts,summary_artifacts,logs,config,confidence,registry_experiment_id,mapping_status
results_appendix_formula_leakage_analysis_per_family_summary,summary_or_raw_artifact,appendix,analysis,unresolved,per_family_summary,unresolved,,results/appendix/formula_leakage/analysis,,results/appendix/formula_leakage/analysis/per_family_summary.csv,,,medium,appendix_formula_leakage,matched
results_appendix_formula_leakage_analysis_summary,summary_or_raw_artifact,appendix,analysis,unresolved,summary,unresolved,,results/appendix/formula_leakage/analysis,,results/appendix/formula_leakage/analysis/summary.json,,,medium,appendix_formula_leakage,matched
results_appendix_formula_leakage_behavioural_run_behavioural_events,summary_or_raw_artifact,appendix,behavioural,unresolved,run_behavioural_events,unresolved,,results/appendix/formula_leakage/behavioural,results/appendix/formula_leakage/behavioural/run_behavioural_events.jsonl,,results/appendix/formula_leakage/behavioural/run_behavioural_events.jsonl,,medium,appendix_formula_leakage,matched
results_appendix_formula_leakage_formula_leakage_analysis_summary,summary_or_raw_artifact,appendix,formula_leakage,unresolved,formula_leakage_analysis_summary,unresolved,,results/appendix/formula_leakage,,results/appendix/formula_leakage/formula_leakage_analysis_summary.json,,,medium,appendix_formula_leakage,matched
results_appendix_formula_leakage_formula_leakage_summary,summary_or_raw_artifact,appendix,formula_leakage,unresolved,formula_leakage_summary,unresolved,,results/appendix/formula_leakage,,results/appendix/formula_leakage/formula_leakage_summary.json,,,medium,appendix_formula_leakage,matched
results_behavioural_dry_run_qwen_run_behavioural_events,summary_or_raw_artifact,behavioural,dry_run_qwen,qwen,run_behavioural_events,unresolved,,results/behavioural/dry_run_qwen,results/behavioural/dry_run_qwen/run_behavioural_events.jsonl,,results/behavioural/dry_run_qwen/run_behavioural_events.jsonl,,medium,,unmatched
results_stage10_answer_bias_answer_bias_results,summary_or_raw_artifact,stage10,answer_bias,unresolved,answer_bias_results,unresolved,,results/stage10/answer_bias,results/stage10/answer_bias/answer_bias_results.csv,,,,medium,,unmatched
results_stage10_answer_bias_answer_bias_summary,summary_or_raw_artifact,stage10,answer_bias,unresolved,answer_bias_summary,unresolved,,results/stage10/answer_bias,,results/stage10/answer_bias/answer_bias_summary.json,,,medium,,unmatched
results_stage10_answer_bias_run_causal_patching_events,summary_or_raw_artifact,stage10,answer_bias,unresolved,run_causal_patching_events,unresolved,,results/stage10/answer_bias,results/stage10/answer_bias/run_causal_patching_events.jsonl,,results/stage10/answer_bias/run_causal_patching_events.jsonl,,medium,,unmatched
results_stage10_attention_llama_run_attention_analysis_events,summary_or_raw_artifact,stage10,attention_llama,llama,run_attention_analysis_events,unresolved,,results/stage10/attention_llama,results/stage10/attention_llama/run_attention_analysis_events.jsonl,,results/stage10/attention_llama/run_attention_analysis_events.jsonl,,medium,,unmatched
results_stage10_attention_patterns_attention_pattern_summary,summary_or_raw_artifact,stage10,attention_patterns,unresolved,attention_pattern_summary,unresolved,,results/stage10/attention_patterns,,results/stage10/attention_patterns/attention_pattern_summary.json,,,medium,,unmatched
results_stage10_attention_patterns_run_causal_patching_events,summary_or_raw_artifact,stage10,attention_patterns,unresolved,run_causal_patching_events,unresolved,,results/stage10/attention_patterns,results/stage10/attention_patterns/run_causal_patching_events.jsonl,,results/stage10/attention_patterns/run_causal_patching_events.jsonl,,medium,,unmatched
results_stage10_baselines_token_entropy_run_token_entropy_baseline_events,summary_or_raw_artifact,stage10,token_entropy,unresolved,run_token_entropy_baseline_events,unresolved,,results/stage10/baselines/token_entropy,results/stage10/baselines/token_entropy/run_token_entropy_baseline_events.jsonl,,results/stage10/baselines/token_entropy/run_token_entropy_baseline_events.jsonl,,medium,,unmatched
results_stage10_baselines_token_entropy_token_entropy_summary,summary_or_raw_artifact,stage10,token_entropy,unresolved,token_entropy_summary,unresolved,,results/stage10/baselines/token_entropy,,results/stage10/baselines/token_entropy/token_entropy_summary.json,,,medium,,unmatched
results_stage10_benchmark_expansion_expansion_summary,summary_or_raw_artifact,stage10,benchmark_expansion,unresolved,expansion_summary,unresolved,,results/stage10/benchmark_expansion,,results/stage10/benchmark_expansion/expansion_summary.json,,,medium,,unmatched
results_stage10_benchmark_expansion_render_all_templates_events,summary_or_raw_artifact,stage10,benchmark_expansion,unresolved,render_all_templates_events,unresolved,,results/stage10/benchmark_expansion,results/stage10/benchmark_expansion/render_all_templates_events.jsonl,,results/stage10/benchmark_expansion/render_all_templates_events.jsonl,,medium,,unmatched
results_stage10_cot_distractor_mention_cot_mention_summary,summary_or_raw_artifact,stage10,cot_distractor_mention,unresolved,cot_mention_summary,unresolved,,results/stage10/cot_distractor_mention,,results/stage10/cot_distractor_mention/cot_mention_summary.json,,,medium,,unmatched
results_stage10_cross_family_sufficiency_cross_family_sufficiency_results,summary_or_raw_artifact,stage10,cross_family_sufficiency,unresolved,cross_family_sufficiency_results,unresolved,,results/stage10/cross_family_sufficiency,results/stage10/cross_family_sufficiency/cross_family_sufficiency_results.csv,,,,medium,,unmatched
results_stage10_cross_family_sufficiency_cross_family_sufficiency_summary,summary_or_raw_artifact,stage10,cross_family_sufficiency,unresolved,cross_family_sufficiency_summary,unresolved,,results/stage10/cross_family_sufficiency,,results/stage10/cross_family_sufficiency/cross_family_sufficiency_summary.json,,,medium,,unmatched
results_stage10_cross_family_sufficiency_run_causal_patching_events,summary_or_raw_artifact,stage10,cross_family_sufficiency,unresolved,run_causal_patching_events,unresolved,,results/stage10/cross_family_sufficiency,results/stage10/cross_family_sufficiency/run_causal_patching_events.jsonl,,results/stage10/cross_family_sufficiency/run_causal_patching_events.jsonl,,medium,,unmatched
results_stage10_cue_b_only_probe_loo_predictions_resid_post_last_prompt,summary_or_raw_artifact,stage10,cue_b_only_probe,unresolved,loo_predictions_resid_post_last_prompt,unresolved,,results/stage10/cue_b_only_probe,results/stage10/cue_b_only_probe/loo_predictions_resid_post_last_prompt.json,,,,medium,,unmatched
results_stage10_cue_b_only_probe_run_probing_events,summary_or_raw_artifact,stage10,cue_b_only_probe,unresolved,run_probing_events,unresolved,,results/stage10/cue_b_only_probe,results/stage10/cue_b_only_probe/run_probing_events.jsonl,,results/stage10/cue_b_only_probe/run_probing_events.jsonl,,medium,,unmatched
results_stage10_cue_b_only_probe_summary_resid_post_last_prompt,summary_or_raw_artifact,stage10,cue_b_only_probe,unresolved,summary_resid_post_last_prompt,unresolved,,results/stage10/cue_b_only_probe,,results/stage10/cue_b_only_probe/summary_resid_post_last_prompt.json,,,medium,,unmatched
results_stage10_deepseek_attention_layer_42_run_attention_analysis_events,summary_or_raw_artifact,stage10,layer_42,deepseek,run_attention_analysis_events,unresolved,,results/stage10/deepseek_attention/layer_42,results/stage10/deepseek_attention/layer_42/run_attention_analysis_events.jsonl,,results/stage10/deepseek_attention/layer_42/run_attention_analysis_events.jsonl,,medium,,unmatched
results_stage10_deepseek_attention_layer_43_run_attention_analysis_events,summary_or_raw_artifact,stage10,layer_43,deepseek,run_attention_analysis_events,unresolved,,results/stage10/deepseek_attention/layer_43,results/stage10/deepseek_attention/layer_43/run_attention_analysis_events.jsonl,,results/stage10/deepseek_attention/layer_43/run_attention_analysis_events.jsonl,,medium,,unmatched
results_stage10_deepseek_attention_layer_44_run_attention_analysis_events,summary_or_raw_artifact,stage10,layer_44,deepseek,run_attention_analysis_events,unresolved,,results/stage10/deepseek_attention/layer_44,results/stage10/deepseek_attention/layer_44/run_attention_analysis_events.jsonl,,results/stage10/deepseek_attention/layer_44/run_attention_analysis_events.jsonl,,medium,,unmatched
results_stage10_deepseek_attention_layer_45_run_attention_analysis_events,summary_or_raw_artifact,stage10,layer_45,deepseek,run_attention_analysis_events,unresolved,,results/stage10/deepseek_attention/layer_45,results/stage10/deepseek_attention/layer_45/run_attention_analysis_events.jsonl,,results/stage10/deepseek_attention/layer_45/run_attention_analysis_events.jsonl,,medium,,unmatched
results_stage10_deepseek_mhk_patching_results,summary_or_raw_artifact,stage10,deepseek_mhk,deepseek,patching_results,unresolved,,results/stage10/deepseek_mhk,results/stage10/deepseek_mhk/patching_results.csv,,,,medium,,unmatched
results_stage10_deepseek_mhk_patching_summary,summary_or_raw_artifact,stage10,deepseek_mhk,deepseek,patching_summary,unresolved,,results/stage10/deepseek_mhk,,results/stage10/deepseek_mhk/patching_summary.json,,,medium,,unmatched
results_stage10_deepseek_mhk_run_causal_patching_events,summary_or_raw_artifact,stage10,deepseek_mhk,deepseek,run_causal_patching_events,unresolved,,results/stage10/deepseek_mhk,results/stage10/deepseek_mhk/run_causal_patching_events.jsonl,,results/stage10/deepseek_mhk/run_causal_patching_events.jsonl,,medium,,unmatched
results_stage10_direct_logit_attribution_direct_logit_attribution_summary,summary_or_raw_artifact,stage10,direct_logit_attribution,unresolved,direct_logit_attribution_summary,unresolved,,results/stage10/direct_logit_attribution,,results/stage10/direct_logit_attribution/direct_logit_attribution_summary.json,,,medium,stage10_direct_logit_attribution,matched
results_stage10_direct_logit_attribution_run_causal_patching_events,summary_or_raw_artifact,stage10,direct_logit_attribution,unresolved,run_causal_patching_events,unresolved,,results/stage10/direct_logit_attribution,results/stage10/direct_logit_attribution/run_causal_patching_events.jsonl,,results/stage10/direct_logit_attribution/run_causal_patching_events.jsonl,,medium,stage10_direct_logit_attribution,matched
results_stage10_domain_transfer_probe_loo_predictions_resid_post_last_prompt,summary_or_raw_artifact,stage10,domain_transfer_probe,unresolved,loo_predictions_resid_post_last_prompt,unresolved,,results/stage10/domain_transfer_probe,results/stage10/domain_transfer_probe/loo_predictions_resid_post_last_prompt.json,,,,medium,,unmatched
results_stage10_domain_transfer_probe_run_probing_events,summary_or_raw_artifact,stage10,domain_transfer_probe,unresolved,run_probing_events,unresolved,,results/stage10/domain_transfer_probe,results/stage10/domain_transfer_probe/run_probing_events.jsonl,,results/stage10/domain_transfer_probe/run_probing_events.jsonl,,medium,,unmatched
results_stage10_domain_transfer_probe_summary_resid_post_last_prompt,summary_or_raw_artifact,stage10,domain_transfer_probe,unresolved,summary_resid_post_last_prompt,unresolved,,results/stage10/domain_transfer_probe,,results/stage10/domain_transfer_probe/summary_resid_post_last_prompt.json,,,medium,,unmatched
results_stage10_full_head_sweep_l16_head_0_patching_results,summary_or_raw_artifact,stage10,head_0,unresolved,patching_results,unresolved,,results/stage10/full_head_sweep_l16/head_0,results/stage10/full_head_sweep_l16/head_0/patching_results.csv,,,,medium,,unmatched
results_stage10_full_head_sweep_l16_head_0_patching_summary,summary_or_raw_artifact,stage10,head_0,unresolved,patching_summary,unresolved,,results/stage10/full_head_sweep_l16/head_0,,results/stage10/full_head_sweep_l16/head_0/patching_summary.json,,,medium,,unmatched
results_stage10_full_head_sweep_l16_head_0_run_causal_patching_events,summary_or_raw_artifact,stage10,head_0,unresolved,run_causal_patching_events,unresolved,,results/stage10/full_head_sweep_l16/head_0,results/stage10/full_head_sweep_l16/head_0/run_causal_patching_events.jsonl,,results/stage10/full_head_sweep_l16/head_0/run_causal_patching_events.jsonl,,medium,,unmatched
results_stage10_full_head_sweep_l16_head_1_patching_results,summary_or_raw_artifact,stage10,head_1,unresolved,patching_results,unresolved,,results/stage10/full_head_sweep_l16/head_1,results/stage10/full_head_sweep_l16/head_1/patching_results.csv,,,,medium,,unmatched
results_stage10_full_head_sweep_l16_head_1_patching_summary,summary_or_raw_artifact,stage10,head_1,unresolved,patching_summary,unresolved,,results/stage10/full_head_sweep_l16/head_1,,results/stage10/full_head_sweep_l16/head_1/patching_summary.json,,,medium,,unmatched
results_stage10_full_head_sweep_l16_head_1_run_causal_patching_events,summary_or_raw_artifact,stage10,head_1,unresolved,run_causal_patching_events,unresolved,,results/stage10/full_head_sweep_l16/head_1,results/stage10/full_head_sweep_l16/head_1/run_causal_patching_events.jsonl,,results/stage10/full_head_sweep_l16/head_1/run_causal_patching_events.jsonl,,medium,,unmatched
results_stage10_full_head_sweep_l16_head_10_patching_results,summary_or_raw_artifact,stage10,head_10,unresolved,patching_results,unresolved,,results/stage10/full_head_sweep_l16/head_10,results/stage10/full_head_sweep_l16/head_10/patching_results.csv,,,,medium,,unmatched
results_stage10_full_head_sweep_l16_head_10_patching_summary,summary_or_raw_artifact,stage10,head_10,unresolved,patching_summary,unresolved,,results/stage10/full_head_sweep_l16/head_10,,results/stage10/full_head_sweep_l16/head_10/patching_summary.json,,,medium,,unmatched
results_stage10_full_head_sweep_l16_head_10_run_causal_patching_events,summary_or_raw_artifact,stage10,head_10,unresolved,run_causal_patching_events,unresolved,,results/stage10/full_head_sweep_l16/head_10,results/stage10/full_head_sweep_l16/head_10/run_causal_patching_events.jsonl,,results/stage10/full_head_sweep_l16/head_10/run_causal_patching_events.jsonl,,medium,,unmatched
results_stage10_full_head_sweep_l16_head_11_patching_results,summary_or_raw_artifact,stage10,head_11,unresolved,patching_results,unresolved,,results/stage10/full_head_sweep_l16/head_11,results/stage10/full_head_sweep_l16/head_11/patching_results.csv,,,,medium,,unmatched
results_stage10_full_head_sweep_l16_head_11_patching_summary,summary_or_raw_artifact,stage10,head_11,unresolved,patching_summary,unresolved,,results/stage10/full_head_sweep_l16/head_11,,results/stage10/full_head_sweep_l16/head_11/patching_summary.json,,,medium,,unmatched
results_stage10_full_head_sweep_l16_head_11_run_causal_patching_events,summary_or_raw_artifact,stage10,head_11,unresolved,run_causal_patching_events,unresolved,,results/stage10/full_head_sweep_l16/head_11,results/stage10/full_head_sweep_l16/head_11/run_causal_patching_events.jsonl,,results/stage10/full_head_sweep_l16/head_11/run_causal_patching_events.jsonl,,medium,,unmatched
results_stage10_full_head_sweep_l16_head_12_patching_results,summary_or_raw_artifact,stage10,head_12,unresolved,patching_results,unresolved,,results/stage10/full_head_sweep_l16/head_12,results/stage10/full_head_sweep_l16/head_12/patching_results.csv,,,,medium,,unmatched
results_stage10_full_head_sweep_l16_head_12_patching_summary,summary_or_raw_artifact,stage10,head_12,unresolved,patching_summary,unresolved,,results/stage10/full_head_sweep_l16/head_12,,results/stage10/full_head_sweep_l16/head_12/patching_summary.json,,,medium,,unmatched
results_stage10_full_head_sweep_l16_head_12_run_causal_patching_events,summary_or_raw_artifact,stage10,head_12,unresolved,run_causal_patching_events,unresolved,,results/stage10/full_head_sweep_l16/head_12,results/stage10/full_head_sweep_l16/head_12/run_causal_patching_events.jsonl,,results/stage10/full_head_sweep_l16/head_12/run_causal_patching_events.jsonl,,medium,,unmatched
results_stage10_full_head_sweep_l16_head_13_patching_results,summary_or_raw_artifact,stage10,head_13,unresolved,patching_results,unresolved,,results/stage10/full_head_sweep_l16/head_13,results/stage10/full_head_sweep_l16/head_13/patching_results.csv,,,,medium,,unmatched
results_stage10_full_head_sweep_l16_head_13_patching_summary,summary_or_raw_artifact,stage10,head_13,unresolved,patching_summary,unresolved,,results/stage10/full_head_sweep_l16/head_13,,results/stage10/full_head_sweep_l16/head_13/patching_summary.json,,,medium,,unmatched
results_stage10_full_head_sweep_l16_head_13_run_causal_patching_events,summary_or_raw_artifact,stage10,head_13,unresolved,run_causal_patching_events,unresolved,,results/stage10/full_head_sweep_l16/head_13,results/stage10/full_head_sweep_l16/head_13/run_causal_patching_events.jsonl,,results/stage10/full_head_sweep_l16/head_13/run_causal_patching_events.jsonl,,medium,,unmatched
results_stage10_full_head_sweep_l16_head_14_patching_results,summary_or_raw_artifact,stage10,head_14,unresolved,patching_results,unresolved,,results/stage10/full_head_sweep_l16/head_14,results/stage10/full_head_sweep_l16/head_14/patching_results.csv,,,,medium,,unmatched
results_stage10_full_head_sweep_l16_head_14_patching_summary,summary_or_raw_artifact,stage10,head_14,unresolved,patching_summary,unresolved,,results/stage10/full_head_sweep_l16/head_14,,results/stage10/full_head_sweep_l16/head_14/patching_summary.json,,,medium,,unmatched
results_stage10_full_head_sweep_l16_head_14_run_causal_patching_events,summary_or_raw_artifact,stage10,head_14,unresolved,run_causal_patching_events,unresolved,,results/stage10/full_head_sweep_l16/head_14,results/stage10/full_head_sweep_l16/head_14/run_causal_patching_events.jsonl,,results/stage10/full_head_sweep_l16/head_14/run_causal_patching_events.jsonl,,medium,,unmatched
results_stage10_full_head_sweep_l16_head_15_patching_results,summary_or_raw_artifact,stage10,head_15,unresolved,patching_results,unresolved,,results/stage10/full_head_sweep_l16/head_15,results/stage10/full_head_sweep_l16/head_15/patching_results.csv,,,,medium,,unmatched
